Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
2010-10-15,2010-10-28,IT,P7937,Desc_P7937,VO,COC24432,313.01768540524745,USD,1,R4
2010-04-25,2010-05-09,ES,P7072,Desc_P7072,VO,COC80442,317.16407910897277,EUR,6,R5
2011-02-12,2011-02-13,ES,P5791,Desc_P5791,VO,COC79369,333.04844177851487,EUR,7,R5
2010-08-17,2010-10-04,IT,P5677,Desc_P5677,VO,COC18377,422.9863092954157,EUR,10,R1
2011-07-08,2011-09-03,ES,P4142,Desc_P4142,VO,COC38547,296.1361611970442,USD,6,R3
2011-04-18,2011-05-27,DE,P9325,Desc_P9325,VO,COC47543,444.523069762319,USD,8,R1
2010-06-19,2010-07-22,IT,P1910,Desc_P1910,VO,COC99721,63.030659064016945,EUR,8,R3
2011-02-28,2011-04-25,ES,P1074,Desc_P1074,VO,COC57880,220.10745680544522,USD,5,R1
2010-04-20,2010-06-01,IT,P1446,Desc_P1446,VO,COC78138,335.93979699617284,EUR,2,R4
2010-11-10,2010-11-11,DE,P3220,Desc_P3220,VO,COC82363,315.44746370537456,USD,7,R4
2011-10-04,2011-11-27,IT,P2212,Desc_P2212,VO,COC80756,419.91693758357275,USD,4,R1
2011-04-04,2011-04-18,IT,P9367,Desc_P9367,VO,COC86999,321.73750307956885,EUR,9,R1
2009-10-30,2009-12-28,RU,P7302,Desc_P7302,VO,COC21682,326.31561369999406,USD,7,R1
2010-03-19,2010-05-05,ES,P9870,Desc_P9870,VO,COC50651,275.05345062322726,USD,3,R2
2010-01-29,2010-02-08,ES,P4700,Desc_P4700,VO,COC60831,390.5981217134742,EUR,10,R3
2010-05-20,2010-06-25,RU,P9667,Desc_P9667,VO,COC66916,203.2016835992182,EUR,9,R1
2010-11-28,2011-01-11,FR,P5448,Desc_P5448,VO,COC94495,65.11738660523689,EUR,2,R2
2011-06-03,2011-07-31,DE,P7471,Desc_P7471,VO,COC64359,203.3153076693872,USD,5,R5
2010-12-18,2011-01-02,DE,P9908,Desc_P9908,VO,COC29956,296.2551664252509,USD,2,R1
2009-07-13,2009-07-15,RU,P7789,Desc_P7789,VO,COC99318,317.42050749076645,USD,2,R4
2010-10-16,2010-11-18,RU,P7629,Desc_P7629,VO,COC71221,82.18833585929526,USD,6,R4
2010-02-25,2010-03-16,IT,P3453,Desc_P3453,VO,COC51946,73.8681912505343,EUR,3,R2
2011-04-15,2011-04-27,ES,P7729,Desc_P7729,VO,COC23116,139.71940954067924,EUR,3,R2
2009-03-07,2009-03-21,ES,P4975,Desc_P4975,VO,COC45039,186.99857389938134,EUR,1,R1
2010-01-11,2010-01-20,DE,P4319,Desc_P4319,VO,COC70029,348.64619071606825,EUR,1,R5
2009-04-06,2009-05-15,DE,P2498,Desc_P2498,VO,COC95444,151.36710150761976,USD,4,R3
2010-02-21,2010-04-13,DE,P9980,Desc_P9980,VO,COC57488,446.7154943602705,EUR,3,R5
2009-06-24,2009-07-02,ES,P4062,Desc_P4062,VO,COC36954,454.12585879415474,EUR,9,R3
2011-03-20,2011-04-26,RU,P7103,Desc_P7103,VO,COC81065,441.77444931269747,USD,4,R2
2009-03-01,2009-04-24,FR,P4296,Desc_P4296,VO,COC48532,78.8585790509492,EUR,9,R5
2011-08-16,2011-08-29,DE,P9812,Desc_P9812,VO,COC97560,496.50666734573446,EUR,4,R4
2009-11-23,2009-12-31,RU,P2082,Desc_P2082,VO,COC88490,136.38560464767176,EUR,4,R1
2011-01-23,2011-01-24,RU,P6393,Desc_P6393,VO,COC34645,441.81531095560706,USD,1,R5
2009-10-07,2009-10-25,FR,P1702,Desc_P1702,VO,COC98748,337.0514619212959,USD,9,R3
2009-02-17,2009-03-23,FR,P3221,Desc_P3221,VO,COC38597,203.63732828278037,USD,7,R3
2009-01-25,2009-03-04,FR,P5439,Desc_P5439,VO,COC88740,426.7879035219211,EUR,8,R3
2010-09-17,2010-11-01,ES,P9146,Desc_P9146,VO,COC94460,334.3510264798872,USD,5,R3
2009-01-16,2009-03-16,DE,P6481,Desc_P6481,VO,COC16642,327.7714420826406,EUR,10,R2
2010-11-29,2011-01-14,ES,P3191,Desc_P3191,VO,COC35202,102.16484850711073,EUR,4,R5
2011-01-17,2011-03-04,DE,P3591,Desc_P3591,VO,COC17225,462.97980471998204,EUR,5,R1
2011-10-23,2011-12-06,IT,P1557,Desc_P1557,VO,COC60038,488.40916677509915,USD,6,R2
2009-06-03,2009-06-28,DE,P5532,Desc_P5532,VO,COC75260,317.52764367863625,USD,3,R5
2009-02-09,2009-03-29,RU,P8623,Desc_P8623,VO,COC54410,77.61072036204324,EUR,9,R4
2009-12-20,2010-01-22,RU,P2529,Desc_P2529,VO,COC93983,74.84675788658679,USD,6,R4
2009-02-07,2009-03-05,IT,P9116,Desc_P9116,VO,COC67388,362.7497371140636,EUR,1,R2
2010-03-18,2010-03-26,RU,P3726,Desc_P3726,VO,COC99790,69.13479689735576,USD,2,R3
2010-11-28,2011-01-10,IT,P4863,Desc_P4863,VO,COC56875,331.24688385442727,EUR,3,R4
2009-02-15,2009-02-22,IT,P9005,Desc_P9005,VO,COC77057,354.09319707329064,USD,9,R5
2011-11-09,2012-01-08,FR,P6795,Desc_P6795,VO,COC97585,467.8727600771975,EUR,4,R3
2011-07-14,2011-07-17,RU,P9382,Desc_P9382,VO,COC32018,394.2411320865011,USD,1,R3
2009-05-04,2009-06-22,FR,P9919,Desc_P9919,VO,COC77201,233.293653740784,USD,3,R4
2009-09-25,2009-10-01,DE,P4137,Desc_P4137,VO,COC18751,265.486826849409,EUR,8,R1
2010-10-05,2010-10-16,RU,P3939,Desc_P3939,VO,COC22412,237.3898237917058,EUR,10,R2
2011-01-04,2011-02-26,DE,P4037,Desc_P4037,VO,COC73117,308.2975019767434,EUR,9,R4
2009-11-26,2010-01-25,DE,P4409,Desc_P4409,VO,COC74524,127.90336962563212,EUR,7,R4
2011-05-03,2011-05-16,IT,P6996,Desc_P6996,VO,COC33254,163.471112672992,EUR,2,R4
2010-04-10,2010-05-02,RU,P9232,Desc_P9232,VO,COC12779,362.1847742100647,USD,5,R5
2010-04-19,2010-04-20,FR,P8084,Desc_P8084,VO,COC42269,209.02281792033673,USD,1,R3
2010-04-08,2010-05-27,FR,P4978,Desc_P4978,VO,COC24845,237.63644452341225,EUR,3,R1
2010-03-30,2010-04-10,IT,P5677,Desc_P5677,VO,COC34115,97.30748724705977,USD,10,R5
2010-11-05,2010-11-25,RU,P2778,Desc_P2778,VO,COC49357,170.2122830598803,USD,10,R3
2009-03-01,2009-04-07,DE,P5723,Desc_P5723,VO,COC52778,473.74883857668374,USD,2,R3
2009-10-07,2009-11-24,ES,P2981,Desc_P2981,VO,COC87420,447.5187329096981,USD,5,R3
2010-08-07,2010-08-12,FR,P8990,Desc_P8990,VO,COC53975,333.96720783530947,USD,7,R1
2011-09-09,2011-09-29,RU,P7425,Desc_P7425,VO,COC35608,470.746699894774,USD,1,R1
2010-07-06,2010-08-31,IT,P2446,Desc_P2446,VO,COC20162,279.5658082763155,USD,10,R3
2011-05-19,2011-07-11,RU,P2013,Desc_P2013,VO,COC98817,389.8200180057247,EUR,8,R5
2011-06-26,2011-07-29,RU,P5191,Desc_P5191,VO,COC31715,338.53385069763175,EUR,6,R1
2011-02-19,2011-04-14,ES,P7704,Desc_P7704,VO,COC74328,283.8527018154715,EUR,3,R2
2010-12-04,2010-12-11,IT,P2794,Desc_P2794,VO,COC56987,417.0752248777428,USD,4,R4
2011-08-16,2011-08-19,ES,P7804,Desc_P7804,VO,COC15409,376.9385136652946,EUR,9,R1
2009-12-26,2010-02-12,FR,P5358,Desc_P5358,VO,COC37286,57.621094056164026,EUR,1,R5
2011-06-20,2011-08-01,ES,P9070,Desc_P9070,VO,COC67509,61.39824210932002,EUR,6,R4
2011-02-20,2011-04-15,FR,P2080,Desc_P2080,VO,COC15125,369.312811038793,EUR,6,R3
2010-12-17,2011-01-20,DE,P2963,Desc_P2963,VO,COC66186,380.15955321920217,EUR,3,R2
2009-08-10,2009-08-23,IT,P5986,Desc_P5986,VO,COC42794,352.6445096492019,USD,2,R3
2011-06-09,2011-07-05,ES,P5197,Desc_P5197,VO,COC33941,252.94743675172356,EUR,9,R2
2011-04-13,2011-05-11,ES,P3642,Desc_P3642,VO,COC23366,205.24248151673106,EUR,1,R3
2011-06-27,2011-08-05,RU,P7404,Desc_P7404,VO,COC80090,382.3353903882142,USD,4,R1
2009-08-10,2009-10-07,DE,P5331,Desc_P5331,VO,COC92149,123.15668490129832,USD,3,R3
2009-11-25,2009-12-17,RU,P3061,Desc_P3061,VO,COC10283,223.85396140417328,USD,8,R1
2009-06-21,2009-07-09,IT,P7220,Desc_P7220,VO,COC13357,391.2069495753531,USD,6,R5
2010-01-08,2010-03-08,DE,P7607,Desc_P7607,VO,COC76786,138.99397782183078,USD,2,R1
2010-08-22,2010-09-14,IT,P9784,Desc_P9784,VO,COC33813,50.03825497849782,USD,5,R2
2011-05-04,2011-05-18,FR,P8286,Desc_P8286,VO,COC62120,189.56534675611863,USD,5,R2
2011-04-20,2011-04-21,IT,P1114,Desc_P1114,VO,COC43557,444.39950297919114,EUR,3,R4
2010-10-19,2010-12-11,RU,P8709,Desc_P8709,VO,COC30903,437.4882598695836,EUR,8,R1
2011-09-22,2011-11-06,RU,P4014,Desc_P4014,VO,COC38445,453.635608644714,EUR,7,R3
2010-12-09,2011-01-03,ES,P1224,Desc_P1224,VO,COC69769,231.01947378411512,EUR,10,R1
2011-02-06,2011-03-22,RU,P4759,Desc_P4759,VO,COC61557,427.09430185899333,EUR,9,R1
2011-11-28,2011-12-22,RU,P8827,Desc_P8827,VO,COC73357,320.41251803385643,USD,5,R2
2010-08-04,2010-10-02,FR,P7762,Desc_P7762,VO,COC15975,489.5689251608621,EUR,3,R2
2009-07-09,2009-08-09,ES,P8725,Desc_P8725,VO,COC19442,403.09233460530675,USD,8,R1
2011-03-04,2011-03-16,ES,P2672,Desc_P2672,VO,COC95689,464.7322602146753,EUR,2,R3
2010-06-02,2010-06-13,IT,P8780,Desc_P8780,VO,COC44908,256.046508064797,EUR,1,R2
2011-09-02,2011-09-14,DE,P8374,Desc_P8374,VO,COC39149,406.66624540463687,USD,3,R4
2010-09-24,2010-10-22,FR,P4060,Desc_P4060,VO,COC25172,472.49283888960514,USD,9,R2
2009-03-03,2009-03-05,DE,P8174,Desc_P8174,VO,COC82324,384.68519054729825,EUR,6,R2
2009-05-31,2009-07-30,IT,P3495,Desc_P3495,VO,COC59758,273.22228874288317,USD,10,R5
2009-07-29,2009-08-26,DE,P5173,Desc_P5173,VO,COC59067,70.83105838179623,EUR,3,R4
2010-03-23,2010-03-27,ES,P3454,Desc_P3454,VO,COC56738,332.70158839309113,USD,6,R3
2010-09-28,2010-10-05,RU,P4808,Desc_P4808,VO,COC48435,217.1772835691419,EUR,7,R3
2010-03-26,2010-04-08,DE,P4870,Desc_P4870,VO,COC16564,160.9873829264012,EUR,9,R4
2010-09-19,2010-10-20,RU,P9854,Desc_P9854,VO,COC21827,377.3649573039266,EUR,6,R3
2011-06-19,2011-08-06,ES,P6178,Desc_P6178,VO,COC17266,446.02238357692505,EUR,4,R1
2009-11-16,2009-12-30,IT,P4240,Desc_P4240,VO,COC56362,445.3845000285077,USD,10,R1
2011-12-19,2011-12-30,ES,P1914,Desc_P1914,VO,COC56508,233.96739441940315,USD,4,R3
2010-05-08,2010-05-17,DE,P1007,Desc_P1007,VO,COC24878,154.7815579259963,EUR,10,R5
2010-05-04,2010-06-21,RU,P5515,Desc_P5515,VO,COC91892,168.49921517505402,USD,1,R5
2010-06-25,2010-06-29,FR,P9712,Desc_P9712,VO,COC34668,421.99668912231147,USD,7,R1
2009-12-12,2010-01-01,IT,P7067,Desc_P7067,VO,COC35332,51.35476942995593,EUR,8,R5
2009-10-30,2009-11-03,ES,P1057,Desc_P1057,VO,COC73941,154.06979963146117,EUR,5,R3
2009-01-06,2009-01-14,FR,P3342,Desc_P3342,VO,COC74137,356.4097711294349,USD,10,R4
2011-04-06,2011-04-14,ES,P2788,Desc_P2788,VO,COC51548,188.1199228292784,EUR,4,R1
2011-10-25,2011-10-31,DE,P6645,Desc_P6645,VO,COC77029,110.10013247042127,EUR,9,R2
2010-07-22,2010-08-18,RU,P6727,Desc_P6727,VO,COC17878,251.2299954046571,EUR,1,R5
2011-07-29,2011-09-09,FR,P2877,Desc_P2877,VO,COC76543,344.6442562613121,EUR,9,R2
2009-04-27,2009-06-11,FR,P9868,Desc_P9868,VO,COC78282,330.45910019884985,USD,4,R2
2011-11-14,2011-12-01,RU,P2927,Desc_P2927,VO,COC66609,121.78956361031965,EUR,1,R5
2009-07-14,2009-09-12,ES,P2563,Desc_P2563,VO,COC63207,480.7066379204925,EUR,4,R2
2010-09-22,2010-10-26,FR,P2642,Desc_P2642,VO,COC98799,264.34485769979244,EUR,1,R2
2010-03-20,2010-04-16,FR,P1503,Desc_P1503,VO,COC21521,221.8284907736386,EUR,1,R3
2010-04-03,2010-05-19,IT,P5066,Desc_P5066,VO,COC20104,469.05836767866157,EUR,8,R4
2011-06-09,2011-06-16,IT,P3849,Desc_P3849,VO,COC58958,430.421430582709,EUR,10,R1
2009-07-22,2009-08-14,RU,P5994,Desc_P5994,VO,COC14279,367.7043998768446,USD,4,R5
2010-11-20,2010-12-23,RU,P1396,Desc_P1396,VO,COC36330,107.31808229798673,EUR,2,R2
2010-02-14,2010-02-18,DE,P7750,Desc_P7750,VO,COC88665,441.40095502177843,EUR,8,R1
2011-10-09,2011-10-12,IT,P8598,Desc_P8598,VO,COC35759,301.56457588645037,EUR,5,R5
2011-01-28,2011-01-30,DE,P3921,Desc_P3921,VO,COC29163,228.06784538638487,USD,2,R2
2009-05-06,2009-06-01,DE,P2098,Desc_P2098,VO,COC36668,325.0178188805588,EUR,2,R3
2010-05-17,2010-07-13,ES,P3761,Desc_P3761,VO,COC59331,273.0268788344109,USD,2,R3
2011-12-04,2012-01-26,ES,P7094,Desc_P7094,VO,COC51528,490.7486228843233,EUR,4,R4
2010-08-27,2010-09-20,ES,P5829,Desc_P5829,VO,COC48759,308.6555084587023,USD,7,R2
2011-02-13,2011-03-21,FR,P1260,Desc_P1260,VO,COC73551,200.577469152305,USD,6,R3
2011-02-06,2011-02-17,ES,P7421,Desc_P7421,VO,COC83771,373.08165272367347,EUR,2,R5
2009-07-07,2009-07-23,FR,P6942,Desc_P6942,VO,COC86241,414.3924912671037,USD,2,R1
2010-03-29,2010-04-17,DE,P6067,Desc_P6067,VO,COC43081,437.7371106816201,USD,4,R3
2011-05-23,2011-07-06,DE,P6486,Desc_P6486,VO,COC13551,383.44787988350157,EUR,8,R2
2011-04-22,2011-04-30,FR,P5742,Desc_P5742,VO,COC10206,160.88319580994443,EUR,2,R5
2009-06-12,2009-07-15,IT,P4294,Desc_P4294,VO,COC13002,235.3955005348996,USD,7,R5
2011-03-08,2011-03-13,DE,P3695,Desc_P3695,VO,COC26209,325.5151830283637,EUR,3,R2
2009-04-01,2009-05-10,IT,P1000,Desc_P1000,VO,COC33171,240.90865734420674,USD,10,R2
2011-05-15,2011-07-06,DE,P6489,Desc_P6489,VO,COC99747,73.91322084900811,USD,2,R1
2011-08-29,2011-10-07,ES,P1583,Desc_P1583,VO,COC22118,248.3646097531491,EUR,10,R3
2011-10-08,2011-10-31,RU,P7316,Desc_P7316,VO,COC36272,490.60861649441404,EUR,6,R1
2009-06-19,2009-07-06,FR,P2678,Desc_P2678,VO,COC61528,57.471788829923064,EUR,7,R2
2009-02-05,2009-02-06,FR,P2341,Desc_P2341,VO,COC12139,291.7712114454931,USD,8,R5
2009-12-13,2010-01-05,DE,P3692,Desc_P3692,VO,COC95716,87.24533034888829,EUR,6,R5
2009-06-10,2009-07-15,FR,P5806,Desc_P5806,VO,COC48014,229.5564739758917,EUR,3,R2
2011-07-05,2011-08-28,FR,P8380,Desc_P8380,VO,COC59719,197.96273184645298,EUR,6,R5
2011-06-17,2011-08-02,RU,P2152,Desc_P2152,VO,COC62901,410.6353519683098,EUR,8,R3
2010-12-28,2011-01-11,FR,P6442,Desc_P6442,VO,COC62107,183.98150745005316,USD,8,R1
2011-10-03,2011-10-06,RU,P3624,Desc_P3624,VO,COC24992,361.76326249754453,EUR,2,R2
2010-06-27,2010-07-06,IT,P6102,Desc_P6102,VO,COC42761,129.50626705808557,USD,10,R5
2009-04-26,2009-04-28,RU,P1636,Desc_P1636,VO,COC25289,249.11014324953834,USD,4,R4
2010-08-10,2010-09-14,DE,P7795,Desc_P7795,VO,COC60290,125.31399220998196,USD,7,R4
2009-01-22,2009-03-05,IT,P3969,Desc_P3969,VO,COC16804,387.79222895202736,USD,1,R3
2009-08-23,2009-09-18,IT,P3224,Desc_P3224,VO,COC34809,250.5534891326008,USD,3,R4
2009-06-18,2009-06-30,RU,P8092,Desc_P8092,VO,COC40393,143.84266798410079,EUR,9,R3
2011-02-13,2011-04-10,ES,P4481,Desc_P4481,VO,COC92521,201.16733391548138,EUR,9,R5
2009-10-16,2009-11-21,IT,P8393,Desc_P8393,VO,COC34581,297.7100950228971,USD,9,R3
2011-08-04,2011-10-02,RU,P5930,Desc_P5930,VO,COC74674,260.5550395400619,EUR,10,R4
2010-07-08,2010-08-11,FR,P2173,Desc_P2173,VO,COC79266,337.6996926202378,EUR,8,R2
2011-03-09,2011-04-16,FR,P6928,Desc_P6928,VO,COC65495,186.91943250847015,USD,8,R4
2010-01-02,2010-01-05,IT,P4742,Desc_P4742,VO,COC78343,191.27939366044282,EUR,1,R1
2011-07-23,2011-08-01,DE,P9078,Desc_P9078,VO,COC49811,234.12329246015358,USD,6,R1
2011-10-26,2011-10-27,RU,P2488,Desc_P2488,VO,COC16397,222.97295574367632,EUR,4,R3
2011-09-08,2011-10-25,IT,P9448,Desc_P9448,VO,COC44134,349.6426216626828,USD,1,R3
2009-05-31,2009-06-21,ES,P3283,Desc_P3283,VO,COC92656,364.0181182306941,USD,4,R3
2010-01-18,2010-01-30,IT,P2167,Desc_P2167,VO,COC90209,81.30515635408523,USD,5,R2
2009-09-08,2009-11-03,FR,P5435,Desc_P5435,VO,COC21438,487.6061996582373,USD,1,R4
2010-11-18,2010-12-07,RU,P4662,Desc_P4662,VO,COC77642,165.35052800252248,EUR,1,R4
2010-02-08,2010-04-04,ES,P2781,Desc_P2781,VO,COC37284,432.9952961163147,EUR,5,R5
2010-01-05,2010-02-07,IT,P6519,Desc_P6519,VO,COC23894,255.114408087417,USD,8,R5
2011-03-22,2011-04-19,ES,P4022,Desc_P4022,VO,COC66825,159.79709511041727,USD,1,R5
2010-09-02,2010-10-03,DE,P8131,Desc_P8131,VO,COC99464,307.537368664859,EUR,2,R1
2011-06-08,2011-07-03,FR,P9631,Desc_P9631,VO,COC15299,61.13832736508616,USD,4,R5
2011-12-20,2011-12-22,FR,P4927,Desc_P4927,VO,COC68716,316.61695501074814,USD,4,R4
2009-05-26,2009-06-25,ES,P2019,Desc_P2019,VO,COC54063,122.920626652618,EUR,3,R5
2011-04-09,2011-05-27,ES,P9056,Desc_P9056,VO,COC62318,377.138537394391,USD,9,R1
2011-11-19,2011-11-26,FR,P3330,Desc_P3330,VO,COC69523,238.75464452394058,EUR,3,R2
2010-11-18,2010-12-09,FR,P5411,Desc_P5411,VO,COC90286,200.1854332533833,EUR,4,R1
2009-04-19,2009-06-04,ES,P5046,Desc_P5046,VO,COC37419,270.4109889961679,USD,9,R3
2011-10-13,2011-11-24,FR,P5770,Desc_P5770,VO,COC52520,143.73894382008652,EUR,4,R1
2009-06-16,2009-07-21,DE,P9330,Desc_P9330,VO,COC91060,145.66358157385918,USD,8,R4
2010-08-17,2010-09-10,DE,P5203,Desc_P5203,VO,COC74694,369.54483407203196,USD,7,R2
2010-05-17,2010-07-12,ES,P6747,Desc_P6747,VO,COC49679,315.8285729641089,EUR,1,R2
2010-01-06,2010-01-14,RU,P4912,Desc_P4912,VO,COC31279,447.26357037144265,USD,1,R4
2010-04-05,2010-05-24,ES,P7109,Desc_P7109,VO,COC69596,55.508283334305084,USD,5,R2
2009-01-18,2009-01-20,ES,P6094,Desc_P6094,VO,COC96499,254.26549235540475,EUR,3,R4
2010-02-21,2010-03-03,RU,P5317,Desc_P5317,VO,COC83011,431.36337745545904,EUR,2,R5
2009-07-12,2009-08-31,ES,P7461,Desc_P7461,VO,COC45869,345.24191619995634,USD,6,R5
2010-12-16,2011-01-06,IT,P1710,Desc_P1710,VO,COC57516,415.92533815331495,USD,8,R1
2011-12-28,2012-02-20,ES,P2996,Desc_P2996,VO,COC67291,223.60671675874414,USD,5,R4
2010-05-11,2010-05-18,IT,P4360,Desc_P4360,VO,COC37236,277.6529032430167,EUR,2,R4
2011-03-15,2011-04-13,RU,P4285,Desc_P4285,VO,COC14020,479.36607802741787,USD,4,R3
2009-05-22,2009-06-01,IT,P4465,Desc_P4465,VO,COC72406,213.60637874863548,USD,4,R4
2011-12-27,2012-01-23,IT,P1878,Desc_P1878,VO,COC43751,243.2517891183529,EUR,7,R4
2011-08-30,2011-09-26,RU,P5874,Desc_P5874,VO,COC12770,141.6622032843431,EUR,7,R3
2010-01-18,2010-02-22,IT,P3643,Desc_P3643,VO,COC64347,462.48455025391627,EUR,2,R3
2011-03-22,2011-05-14,ES,P4911,Desc_P4911,VO,COC95405,83.60063116653504,USD,5,R4
2009-05-30,2009-06-28,IT,P2962,Desc_P2962,VO,COC16376,72.01943675329855,EUR,9,R5
2009-05-23,2009-06-25,FR,P3734,Desc_P3734,VO,COC53315,105.05312140697907,USD,3,R1
2010-06-10,2010-07-09,DE,P5409,Desc_P5409,VO,COC80577,370.6803351345578,USD,6,R3
2010-10-06,2010-11-15,RU,P7757,Desc_P7757,VO,COC27544,423.0266936005557,USD,5,R4
2011-07-18,2011-07-29,RU,P6183,Desc_P6183,VO,COC82746,359.7739841383188,EUR,6,R2
2010-11-13,2010-12-26,ES,P5531,Desc_P5531,VO,COC96809,413.1622208483017,USD,6,R4
2010-02-04,2010-03-27,DE,P3165,Desc_P3165,VO,COC56847,52.13377355937729,USD,1,R2
2009-01-06,2009-02-12,IT,P5303,Desc_P5303,VO,COC31741,399.5915024905954,EUR,6,R1
2011-06-04,2011-06-14,RU,P8928,Desc_P8928,VO,COC14534,434.97306796606927,EUR,7,R1
2010-02-19,2010-03-05,RU,P1087,Desc_P1087,VO,COC40903,265.95791125774326,USD,6,R1
2010-09-16,2010-10-26,FR,P5306,Desc_P5306,VO,COC85221,227.79834036308665,EUR,10,R4
2011-11-11,2011-12-18,RU,P7972,Desc_P7972,VO,COC16400,130.264892334934,EUR,10,R3
2009-04-28,2009-06-21,RU,P7029,Desc_P7029,VO,COC87592,311.1674537358296,USD,5,R4
2010-10-08,2010-10-20,ES,P9342,Desc_P9342,VO,COC97802,338.2464036278444,EUR,1,R1
2009-03-01,2009-03-17,ES,P7230,Desc_P7230,VO,COC30222,402.01173658721507,USD,4,R3
2009-11-21,2009-12-02,IT,P7325,Desc_P7325,VO,COC20296,94.29627057581388,EUR,1,R1
2009-11-11,2009-11-23,DE,P4929,Desc_P4929,VO,COC88896,117.26653958316433,USD,1,R3
2009-11-14,2009-12-07,IT,P5970,Desc_P5970,VO,COC58421,468.7207841857079,USD,9,R2
2011-07-21,2011-08-08,RU,P2619,Desc_P2619,VO,COC31980,386.888455323282,EUR,6,R1
2009-01-11,2009-01-23,ES,P5635,Desc_P5635,VO,COC86809,380.7410905881743,USD,6,R1
2010-08-21,2010-10-18,ES,P6625,Desc_P6625,VO,COC76875,347.53647670676844,EUR,5,R2
2009-07-22,2009-08-13,FR,P2901,Desc_P2901,VO,COC79227,305.6603642728502,EUR,5,R1
2011-05-31,2011-07-07,IT,P4601,Desc_P4601,VO,COC71428,325.34057718077366,USD,10,R3
2011-11-10,2011-11-15,RU,P2798,Desc_P2798,VO,COC10015,227.3189530631785,EUR,3,R5
2009-02-25,2009-03-13,DE,P9894,Desc_P9894,VO,COC29773,432.37831682526604,EUR,6,R5
2011-12-15,2012-01-08,IT,P7808,Desc_P7808,VO,COC56983,484.77568764164903,EUR,10,R5
2011-11-25,2011-12-26,ES,P2480,Desc_P2480,VO,COC40724,301.8769360507732,EUR,5,R5
2009-03-19,2009-05-14,RU,P4442,Desc_P4442,VO,COC81375,369.1112403928483,EUR,4,R1
2009-02-17,2009-04-01,DE,P2913,Desc_P2913,VO,COC44659,159.27672240873065,EUR,7,R3
2009-04-16,2009-05-04,ES,P8417,Desc_P8417,VO,COC81752,208.1815560057956,USD,9,R1
2010-01-31,2010-03-04,DE,P1164,Desc_P1164,VO,COC30913,394.1472604319387,USD,6,R4
2009-01-25,2009-03-07,FR,P4706,Desc_P4706,VO,COC82036,188.51969460751596,EUR,9,R5
2009-04-21,2009-05-06,FR,P3088,Desc_P3088,VO,COC77622,332.644664626506,USD,8,R4
2011-02-05,2011-03-13,DE,P8371,Desc_P8371,VO,COC66221,426.9833268272214,USD,6,R1
2011-05-22,2011-06-10,ES,P2711,Desc_P2711,VO,COC53386,209.75701423092593,EUR,10,R1
2011-07-05,2011-08-02,IT,P9967,Desc_P9967,VO,COC25613,51.1722139034379,USD,5,R5
2009-01-14,2009-03-02,FR,P9218,Desc_P9218,VO,COC52064,492.4323932990954,USD,7,R4
2009-03-06,2009-04-29,IT,P3089,Desc_P3089,VO,COC78764,341.4793953452426,USD,10,R1
2011-01-30,2011-02-28,IT,P2188,Desc_P2188,VO,COC12086,494.99576761639923,USD,4,R1
2010-04-13,2010-06-04,IT,P6840,Desc_P6840,VO,COC26439,106.5236363649669,USD,2,R3
2009-01-02,2009-01-03,RU,P5007,Desc_P5007,VO,COC43061,267.9502349572406,USD,6,R4
2009-11-02,2009-12-23,ES,P7248,Desc_P7248,VO,COC35154,220.1006338449746,EUR,7,R4
2009-08-07,2009-09-02,FR,P3865,Desc_P3865,VO,COC58919,61.80749865873511,EUR,7,R1
2009-09-30,2009-11-15,DE,P8164,Desc_P8164,VO,COC18145,456.1377218972705,USD,9,R5
2009-11-08,2009-12-31,FR,P4132,Desc_P4132,VO,COC59539,138.6774204689697,EUR,2,R4
2009-05-09,2009-06-11,DE,P7535,Desc_P7535,VO,COC99049,145.18328430189,USD,5,R4
2010-09-02,2010-09-28,DE,P9759,Desc_P9759,VO,COC43817,288.80054920403177,USD,6,R5
2009-04-11,2009-06-08,RU,P2183,Desc_P2183,VO,COC27105,230.84099042256148,EUR,10,R4
2009-01-15,2009-01-20,IT,P4775,Desc_P4775,VO,COC39978,408.90848676605253,USD,2,R4
2011-07-29,2011-09-24,FR,P8770,Desc_P8770,VO,COC21712,206.31966413209972,EUR,2,R5
2011-04-23,2011-05-16,FR,P2121,Desc_P2121,VO,COC55039,111.33162177111245,USD,2,R5
2009-03-06,2009-03-26,ES,P4561,Desc_P4561,VO,COC24231,240.1290667947688,EUR,10,R3
2010-05-18,2010-06-06,ES,P9511,Desc_P9511,VO,COC89276,273.003076781756,USD,1,R3
2010-10-15,2010-12-10,IT,P2192,Desc_P2192,VO,COC85914,497.57812471171536,EUR,3,R4
2010-08-27,2010-08-28,IT,P9028,Desc_P9028,VO,COC33311,52.40636318681929,EUR,8,R3
2010-06-05,2010-07-07,ES,P9969,Desc_P9969,VO,COC37975,281.5198568621274,EUR,7,R1
2011-05-27,2011-07-19,FR,P4346,Desc_P4346,VO,COC15025,382.75185022597316,USD,4,R2
2009-04-05,2009-05-11,ES,P8348,Desc_P8348,VO,COC35307,91.06656555127066,EUR,3,R2
2009-12-04,2010-01-12,FR,P7115,Desc_P7115,VO,COC23769,107.17703722141852,USD,8,R1
